"id","name","description","coordinates","imgUrls","images","media","created_at","updated_at"
1113,"Flatbar",NULL,"[""51.5116204"",""-0.0609827""]",NULL,NULL,NULL,"2021-02-10 02:24:52.615292","2021-02-10 02:24:52.615292"
1114,"Step up flatbar",NULL,"[""51.49785"",""-0.0661111""]",NULL,NULL,NULL,"2021-02-10 02:24:52.619636","2021-02-10 02:24:52.619636"
1115,"Tall flatbar",NULL,"[""51.4984311"",""-0.06293""]",NULL,NULL,NULL,"2021-02-10 02:24:52.632825","2021-02-10 02:24:52.632825"
1117,"Stoppie gap to 10 set",NULL,"[""51.4940695"",""-0.090251""]",NULL,NULL,NULL,"2021-02-10 02:24:52.641736","2021-02-10 02:24:52.641736"
1118,"Flatbar with drop","Pop over or drop to the road","[""51.5880997"",""-0.0612187""]",NULL,NULL,NULL,"2021-02-10 02:24:52.645462","2021-02-10 02:24:52.645462"
1119,"Grindable 3 set + wall ledges",NULL,"[""51.5135134"",""-0.1043996""]",NULL,NULL,NULL,"2021-02-10 02:24:52.649121","2021-02-10 02:24:52.649121"
1120,"Stoppied 5 set rail",NULL,"[""51.5156666"",""-0.1068056""]",NULL,NULL,NULL,"2021-02-10 02:24:52.653175","2021-02-10 02:24:52.653175"
1122,"Sculpture manny pad",NULL,"[""51.5151625"",""-0.101071""]",NULL,NULL,NULL,"2021-02-10 02:24:52.660362","2021-02-10 02:24:52.660362"
1124,"Round flatbars","Sculpture","[""51.5395424"",""-0.0004399""]",NULL,NULL,NULL,"2021-02-10 02:24:52.666967","2021-02-10 02:24:52.666967"
1126,"Mini quarter/kicker",NULL,"[""51.4956792"",""-0.172348""]",NULL,NULL,NULL,"2021-02-10 02:24:52.674347","2021-02-10 02:24:52.674347"
1128,"3 to 6 set","Bollards to gap over?","[""51.4983309"",""-0.1361704""]",NULL,NULL,NULL,"2021-02-10 02:24:52.68123","2021-02-10 02:24:52.68123"
1129,"Wooden blocks, manny pads, 2 and 3 set",NULL,"[""51.5283636"",""-0.1970458""]","[""https://doc-0o-9o-mymaps.googleusercontent.com/untrusted/hostedimage/ecphtoc2uuc2c3jlf1hdlsrhmo/fi9449auknpb7rsbni555jp2hc/1612903623500/T9zoFZMS3ePbS26Qg89xkRiYFrpMNsu_/07328644362620360828/5AF2TALoDT1SgRKq2XsB9TukZO_cyUPy8P6vTna0hChUzztOK3RU9B0ljBFAnsEDmTYHvnBL5CuE-vfpMjFDt6I9No4JOesv30F4swIFs-2_U8kx1Y3DPflIAwoh1XYrkrQcCxe_dfK82671_K0y_gjK4c4kFMwi-CcVmo2FIyHx0NMoKd808Cd0hcMLeZc1PyNOz2PdkJgUYE01dTrGOXOCw4KBfKofBAYaKjvRSTkKQcoQNZOQLisJBQpuD5gmtmeqptQZPkdROJbffufuaDR0c16OEhXIqJg?session=0\u0026fife"",""https://doc-0o-9o-mymaps.googleusercontent.com/untrusted/hostedimage/ecphtoc2uuc2c3jlf1hdlsrhmo/r46eb52508d4ab0cgpn1eo3kl4/1612903623500/T9zoFZMS3ePbS26Qg89xkRiYFrpMNsu_/07328644362620360828/5AF2TALpa6Pf1KGbwV_YoKV6CxqlirScUBhXNT8jkfTP9JKeq_GhW_QZFU5iviSTJ-W8fMAzJ0GONxJ-lRDDPUhdmYwSp8F2OVBBT3qc0HHmuEDJxwpXNqquV2cYpcWbW-989njhA6QgnWfIcUA9oHbcRXgBwvRZECpExleoPe2tYF201l748zcJNMryfylKtgKVPrmaOymOeSon0KvJLFThkfHXQzIX0CDRdbzYvkKoI8IuokvPLYx7HinO2GvEHabQ6MoZ52oeu_v6e7ZE1J2-ePTH6rcvsTw?session=0\u0026fife""]",NULL,NULL,"2021-02-10 02:24:52.684697","2021-02-10 02:24:52.684697"
1130,"Multi-storey car park with little banks",NULL,"[""51.5211344"",""-0.1067734""]",NULL,NULL,NULL,"2021-02-10 02:24:52.688849","2021-02-10 02:24:52.688849"
1134,"Alley way road gap",NULL,"[""51.5128974"",""-0.0863725""]",NULL,NULL,NULL,"2021-02-10 02:24:52.703091","2021-02-10 02:24:52.703091"
1135,"Skinny road gap",NULL,"[""51.5222692"",""-0.0832021""]",NULL,NULL,NULL,"2021-02-10 02:24:52.706542","2021-02-10 02:24:52.706542"
1136,"Wooden banks","Need spotters to stop board going in the river","[""51.4036031"",""-0.3080571""]",NULL,NULL,NULL,"2021-02-10 02:24:52.709748","2021-02-10 02:24:52.709748"
1137,"Port of London Authority","Blocks","[""51.5191316"",""-0.1040697""]",NULL,NULL,NULL,"2021-02-10 02:24:52.720908","2021-02-10 02:24:52.720908"
1138,"Manny pad/ledges",NULL,"[""51.5024952"",""-0.017547""]",NULL,NULL,NULL,"2021-02-10 02:24:52.724429","2021-02-10 02:24:52.724429"
1139,"6 set + pavement gap",NULL,"[""51.5329422"",""-0.0758529""]",NULL,NULL,NULL,"2021-02-10 02:24:52.727894","2021-02-10 02:24:52.727894"
1140,"Brick 2 up 2 down manny pad",NULL,"[""51.5340701"",""-0.0739217""]",NULL,NULL,NULL,"2021-02-10 02:24:52.731168","2021-02-10 02:24:52.731168"
1121,"Ledge to wallie off","","[""51.5147352"",""-0.1007652""]",NULL,"""[{\""asset_id\"":\""7a26eb15adb6edbfffe6eb7c4939e221\"",\""public_id\"":\""spotMapper/Screenshot_2021-04-01_at_01.04.27_s4kd9t\"",\""version\"":1617235601,\""version_id\"":\""9fb382b0db30ff931054097317c93858\"",\""signature\"":\""850942b2f43ebfb72664c9400c0e662403b3d64d\"",\""width\"":939,\""height\"":495,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-04-01T00:06:41Z\"",\""tags\"":[\""1121\"",\""images\""],\""bytes\"":649339,\""type\"":\""upload\"",\""etag\"":\""9c93918c8ee615fcc0f5800cd255589b\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617235601/spotMapper/Screenshot_2021-04-01_at_01.04.27_s4kd9t.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617235601/spotMapper/Screenshot_2021-04-01_at_01.04.27_s4kd9t.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:52.657122","2021-04-01 00:06:41.662228"
1145,"Wooden blocks",NULL,"[""51.5472891"",""-0.0179601""]","[""https://doc-0g-9o-mymaps.googleusercontent.com/untrusted/hostedimage/ecphtoc2uuc2c3jlf1hdlsrhmo/o85a81i1vgbjrp5m6mt6uolca0/1612903623500/T9zoFZMS3ePbS26Qg89xkRiYFrpMNsu_/07328644362620360828/5AF2TALp1z_N89X6PenpIkqdKKwtjKhVtzUsOyRSychPLO3-pTYVBuHA3d711p1q98w0CRa-RqPymzQg7DztIFMw0c9wKGoWW-kKKhb57JEvwAbkRLh61wusg8qxGP1K1RnMeUDIYZzqfRJ_HO2yW17wQpJvzV6UARANyhWlRtRU0iBrcA3iMXApH4i0sROjprzubqBQUNOVH4wjmDogEYkHhnqmXdVJfbpv4365yTQRC0gMGRQjQu38NGdCinnaaEiCtH1MvKCc7KnaJeE3qOfPHi-e9S9O3iQ?session=0\u0026fife""]",NULL,NULL,"2021-02-10 02:24:52.748664","2021-02-10 02:24:52.748664"
1184,NULL,NULL,"[""51.4929873"",""-0.1585937""]",NULL,NULL,NULL,"2021-02-10 02:24:52.910887","2021-02-10 02:24:52.910887"
1185,"Two road gaps in a row",NULL,"[""51.4997469"",""-0.167563""]",NULL,NULL,NULL,"2021-02-10 02:24:52.914815","2021-02-10 02:24:52.914815"
1186,"Low short manny pads","And tons of flatground","[""51.5009223"",""-0.1745152""]",NULL,NULL,NULL,"2021-02-10 02:24:52.918718","2021-02-10 02:24:52.918718"
1146,"Waxed blocks",NULL,"[""51.5469889"",""-0.022949""]","[""https://doc-04-9o-mymaps.googleusercontent.com/untrusted/hostedimage/ecphtoc2uuc2c3jlf1hdlsrhmo/vvdih8lnbo51aifuvbc2fm00co/1612903623500/T9zoFZMS3ePbS26Qg89xkRiYFrpMNsu_/07328644362620360828/5AF2TALqCPT1es-qKpO5XHZGajq8NLcpY2nMmvsO8og4oTNjxDr4Y4Y13BXLoi9lnnymP8qVoN6Rp1uM9-Mu5J9D0NxHsqbNzk5y1rveFZeoU4MtFYfSzWbUXipJOpd8pS9HwuQWI53Qcb8DfPV0UXiWEiwngmL-op7RkKBqcr79OcO-GIiTt81SH8rA9tN775Hfvnf0co7E0kBgufVm4r5co0BNji1gIWINw39tt8YXjSM-j-QZzOQKZSbX3ZB0Ly_bfrjWs61I7Bk0VRHjhYygwg9EQwnxfzg?session=0\u0026fife""]",NULL,NULL,"2021-02-10 02:24:52.752434","2021-02-10 02:24:52.752434"
1147,"Block gap",NULL,"[""51.547556"",""-0.0235176""]","[""https://doc-08-9o-mymaps.googleusercontent.com/untrusted/hostedimage/ecphtoc2uuc2c3jlf1hdlsrhmo/0i1g4hsb6a3m43011ok3bp0e8k/1612903623500/T9zoFZMS3ePbS26Qg89xkRiYFrpMNsu_/07328644362620360828/5AF2TALpN0V_K0_QVRBbi_uPsuBD95vVYgi6Ljr84MrkWxSbiz_1EqQpHFNMs42c2O-Z5QpjUEs36bW76SObDg8DCWH3h3kSgzgv7oE2og9LVv41qLjUbcghlVhBt-27U7ApGs_CrNw97K8Gaih1DXklcXtw-VmUKpIs-KcgvShpekdbrvGCf9Beve7UoG8r9hsFwB5mxvHNHeRgU7QshdKaGsflergFnuj4LLPwG_P-lQnxyFKiHcFG2WFVxfL0UVYajvH_C0LcV8ReO4dejtZ3ezLYSzQ0URw?session=0\u0026fife""]",NULL,NULL,"2021-02-10 02:24:52.756184","2021-02-10 02:24:52.756184"
1148,"Waxed ledge",NULL,"[""51.5445602"",""-0.0230026""]",NULL,NULL,NULL,"2021-02-10 02:24:52.759895","2021-02-10 02:24:52.759895"
1149,"Big wooden bench",NULL,"[""51.5416544"",""-0.0169462""]","[""https://doc-00-9o-mymaps.googleusercontent.com/untrusted/hostedimage/ecphtoc2uuc2c3jlf1hdlsrhmo/luu6no1ob6ove3fsafcmk7u3uk/1612903623500/T9zoFZMS3ePbS26Qg89xkRiYFrpMNsu_/07328644362620360828/5AF2TALow3CxlQUZDYAVcwOlyUaWmZtpcrZGUrJYWGb_vQG6B26-NgSDbXtvOm6vuRZeKuAshH7mNiofkQKoC8iC23fAn36c8ddU3Cw-yjPIHGpwAdxCjRw9k-VzboxJo6U3c69H-Vsp5KRiO4jLEbDNtDHRgiYRZy-9l46rjM2cFlqXQnvMuxgWdUg0M7Ak8Uk2lvxqUULUH0x8tw4xlrCtW2tFAp6MmRc16EcwlcWSjBvcOOOUKZ0TYXPcANAAm2NU3ub6kwmF6dT9fyuuuWAeH_UFTDQeLQQ?session=0\u0026fife""]",NULL,NULL,"2021-02-10 02:24:52.763394","2021-02-10 02:24:52.763394"
1151,"Moon banks",NULL,"[""51.5404199"",""-0.0141031""]","[""https://doc-0c-9o-mymaps.googleusercontent.com/untrusted/hostedimage/ecphtoc2uuc2c3jlf1hdlsrhmo/jinco6k00g6oqe0nq0bn0h27pc/1612903623500/T9zoFZMS3ePbS26Qg89xkRiYFrpMNsu_/07328644362620360828/5AF2TALptwJHFtlF4nQfeaPPtd-qImE17clA3jDojWMrP23cy_hF6-n6gPqy-34yM9XMY5e30BvsEDpzY5acSkbKwwlRhOf4HgJOrbnK8HFxE2_7TsHk9q8L2xiq7NeJRjllC_gtyVRTAoS-IiqbrGOaBuB6WaB7i9Ed6qs7xILBuzwT8mAQdR8uoRVTOMAVwtZGx8KuPh6R1TWk42SPDtWQ3wtPzuo6DrjqbgXH3041RlF5CqX45bG_iWPxZD32k8kCmKK0gAb-Fyrj4GRuWZhzfCa47uCrpeA?session=0\u0026fife""]",NULL,NULL,"2021-02-10 02:24:52.771052","2021-02-10 02:24:52.771052"
1152,"Wooden benches",NULL,"[""51.5538272"",""-0.0178206""]","[""https://doc-04-9o-mymaps.googleusercontent.com/untrusted/hostedimage/ecphtoc2uuc2c3jlf1hdlsrhmo/lsg6qrv8saor3ddbhs7srj7ca4/1612903623500/T9zoFZMS3ePbS26Qg89xkRiYFrpMNsu_/07328644362620360828/5AF2TALpN8avKXOTTbho0n97fBW64Vz3ASsV3UrPZrY_6TV1GdsvCu2VNP6PElh1HKMPpHgdxjYYLoGE8NwiceqtjxQNyNzqhDM2VIwl7ZxmI2PN2blKjM7dYvCc6I0QvhyjZZqRMfhE_GRnNENeK-susvuIqymuKOHFFCdyRrEinDEvRnWjY4ntDUIV0eJ5i1EyjjROaqVthOTkVYzglNpzcZlOAhCTDPTAYjDcK6i7QATyz8YwEW9tlPNL-jMbE6tMGv0Xw_1BuINr0A_xCmErywzXY73zPKQ?session=0\u0026fife""]",NULL,NULL,"2021-02-10 02:24:52.774788","2021-02-10 02:24:52.774788"
1153,"Grass gap ","to manny? into the road","[""51.5034602"",""-0.2230525""]",NULL,NULL,NULL,"2021-02-10 02:24:52.778653","2021-02-10 02:24:52.778653"
1154,"3 set ledge",NULL,"[""51.5244721"",""-0.0798547""]",NULL,NULL,NULL,"2021-02-10 02:24:52.783195","2021-02-10 02:24:52.783195"
1155,"Wallie to drop","Flatbars","[""51.5177496"",""-0.0650704""]",NULL,NULL,NULL,"2021-02-10 02:24:52.786775","2021-02-10 02:24:52.786775"
1156,"Bike lane gap to manny","into the road","[""51.5178431"",""-0.0649953""]",NULL,NULL,NULL,"2021-02-10 02:24:52.790601","2021-02-10 02:24:52.790601"
1157,"Hammersmith town hall ","3 set gaps, long 3, mellow handrail, perfect ledge gap for waxing/angle iron","[""51.4929807"",""-0.2335882""]",NULL,NULL,NULL,"2021-02-10 02:24:52.794047","2021-02-10 02:24:52.794047"
1158,"Waxed ledge behind bike rails",NULL,"[""51.4943634"",""-0.1009262""]",NULL,NULL,NULL,"2021-02-10 02:24:52.797391","2021-02-10 02:24:52.797391"
1159,"10 set to cobble bank",NULL,"[""51.4943166"",""-0.1009583""]",NULL,NULL,NULL,"2021-02-10 02:24:52.81111","2021-02-10 02:24:52.81111"
1160,"Curved rough brick bank",NULL,"[""51.6722491"",""-0.0531828""]","[""https://doc-10-9o-mymaps.googleusercontent.com/untrusted/hostedimage/ecphtoc2uuc2c3jlf1hdlsrhmo/gnldvjs5q5k638de1uiptt62s0/1612903623500/T9zoFZMS3ePbS26Qg89xkRiYFrpMNsu_/07328644362620360828/5AF2TALovvajA4cmJBHVltAbFBhLvvb84aFfn1fR-nT4a9M5IYdJdB9JWT4WXEvsfQw-KmtPbxp8YEs1MUgI_iayim_WCotLURVOtMePo3JjGiPEA_X5Vpb5-l7ZshA6UX_uzxWFlYFIYWaf_7Cua5Hw3tChrd-xbALHUWpL4k-NJTjGOYeCm3GaBJURKB7Ds9lR1YdkzbRDGppWSKm4UpiRteUZNpgSMKWxch1a0EUtPfK5bgzL6j-YsmMH0tTgAdjAIW2a-z4FvIOILKSLqJmFqBk77NjSWZA?session=0\u0026fife""]",NULL,NULL,"2021-02-10 02:24:52.814527","2021-02-10 02:24:52.814527"
1163,"Banks","Gnarly taildrop to bank","[""51.6598983"",""-0.104059""]",NULL,NULL,NULL,"2021-02-10 02:24:52.824959","2021-02-10 02:24:52.824959"
1164,"Long mellow curved rough hubba","Possible for a boardslide?","[""51.6399744"",""-0.1348293""]",NULL,NULL,NULL,"2021-02-10 02:24:52.828488","2021-02-10 02:24:52.828488"
1165,"Stoppied double kinker","10 flat 10","[""51.6134798"",""-0.2048671""]",NULL,NULL,NULL,"2021-02-10 02:24:52.83197","2021-02-10 02:24:52.83197"
1166,"2 wooden benches",NULL,"[""51.6134665"",""-0.2046955""]",NULL,NULL,NULL,"2021-02-10 02:24:52.835475","2021-02-10 02:24:52.835475"
1167,"Set with out ledge?","Probably stoppied, but maybe skateable?","[""51.613653"",""-0.2049315""]",NULL,NULL,NULL,"2021-02-10 02:24:52.839241","2021-02-10 02:24:52.839241"
1168,"New estate","Worth checking out","[""51.6118808"",""-0.2067661""]",NULL,NULL,NULL,"2021-02-10 02:24:52.842879","2021-02-10 02:24:52.842879"
1169,"Long stairs with bike banks",NULL,"[""51.611641"",""-0.2086115""]",NULL,NULL,NULL,"2021-02-10 02:24:52.846724","2021-02-10 02:24:52.846724"
1170,"Flatbar",NULL,"[""51.5838833"",""-0.0112653""]",NULL,NULL,NULL,"2021-02-10 02:24:52.850263","2021-02-10 02:24:52.850263"
1171,"Flatbars",NULL,"[""51.5505916"",""0.0017595""]",NULL,NULL,NULL,"2021-02-10 02:24:52.85395","2021-02-10 02:24:52.85395"
1172,"Wasteland",NULL,"[""51.6092025"",""-0.0406516""]",NULL,NULL,NULL,"2021-02-10 02:24:52.858096","2021-02-10 02:24:52.858096"
1174,"12 set with short landing","In the stairwell. As seen in Lucien Clarkes Palasonic part.","[""51.5073936"",""-0.1146805""]",NULL,NULL,NULL,"2021-02-10 02:24:52.864818","2021-02-10 02:24:52.864818"
1176,"Gap over wall",NULL,"[""51.4998304"",""-0.1570004""]",NULL,NULL,NULL,"2021-02-10 02:24:52.871417","2021-02-10 02:24:52.871417"
1177,"Ledge to wallie off",NULL,"[""51.499974"",""-0.1576388""]",NULL,NULL,NULL,"2021-02-10 02:24:52.874828","2021-02-10 02:24:52.874828"
1178,"Ledge to bank?",NULL,"[""51.4995866"",""-0.1575208""]",NULL,NULL,NULL,"2021-02-10 02:24:52.87833","2021-02-10 02:24:52.87833"
1179,"3 set for sliding",NULL,"[""51.4984979"",""-0.1578963""]",NULL,NULL,NULL,"2021-02-10 02:24:52.882855","2021-02-10 02:24:52.882855"
1162,"12 set hubba?","","[""51.665575"",""-0.0892639""]",NULL,"""[]""","""[]""","2021-02-10 02:24:52.82146","2021-02-18 18:10:00.870837"
1190,"Super long flatbar",NULL,"[""51.5117005"",""0.0587082""]",NULL,NULL,NULL,"2021-02-10 02:24:52.932653","2021-02-10 02:24:52.932653"
1191,"Long square flatbar","One short one too","[""51.5164477"",""0.0428081""]",NULL,NULL,NULL,"2021-02-10 02:24:52.936499","2021-02-10 02:24:52.936499"
1192,"Brick wallride bank","Ledge to wallie?","[""51.5302792"",""0.0222301""]",NULL,NULL,NULL,"2021-02-10 02:24:52.940387","2021-02-10 02:24:52.940387"
1193,"Knee high square flatbars",NULL,"[""51.5374203"",""0.0109863""]",NULL,NULL,NULL,"2021-02-10 02:24:52.944378","2021-02-10 02:24:52.944378"
1194,"Manny pad to drop","In the middle of the road","[""51.538448"",""-0.0014377""]",NULL,NULL,NULL,"2021-02-10 02:24:52.94807","2021-02-10 02:24:52.94807"
1195,"Bike lane gap to manny","Into the road","[""51.5344706"",""-0.0067377""]",NULL,NULL,NULL,"2021-02-10 02:24:52.95233","2021-02-10 02:24:52.95233"
1196,"Square flatbars","Round a corner","[""51.5137237"",""-0.0111741""]",NULL,NULL,NULL,"2021-02-10 02:24:52.956683","2021-02-10 02:24:52.956683"
1197,"Tall 6 set handrails",NULL,"[""51.5148896"",""-0.0241091""]",NULL,NULL,NULL,"2021-02-10 02:24:52.960114","2021-02-10 02:24:52.960114"
1198,"4 set with banks",NULL,"[""51.5109927"",""-0.0228631""]",NULL,NULL,NULL,"2021-02-10 02:24:52.963382","2021-02-10 02:24:52.963382"
1199,"5 set",NULL,"[""51.5120411"",""-0.0202024""]",NULL,NULL,NULL,"2021-02-10 02:24:52.967305","2021-02-10 02:24:52.967305"
1200,"Steep banked mini roundabout","Needs something to get up the curb","[""51.5192985"",""-0.0499427""]",NULL,NULL,NULL,"2021-02-10 02:24:52.973254","2021-02-10 02:24:52.973254"
1201,"Curved steep brick bank",NULL,"[""51.5222358"",""-0.0427759""]",NULL,NULL,NULL,"2021-02-10 02:24:52.987077","2021-02-10 02:24:52.987077"
1202,"Bike lane gap to manny","Into the road","[""51.5223894"",""-0.0422609""]",NULL,NULL,NULL,"2021-02-10 02:24:52.990989","2021-02-10 02:24:52.990989"
1203,"Gap over wall",NULL,"[""51.4662867"",""-0.1522851""]",NULL,NULL,NULL,"2021-02-10 02:24:52.994453","2021-02-10 02:24:52.994453"
1204,"Flatbars behind bench","https://vimeo.com/248129005","[""51.506058"",""-0.0816894""]",NULL,NULL,NULL,"2021-02-10 02:24:52.997739","2021-02-10 02:24:52.997739"
1205,"Brick 6 set",NULL,"[""51.2363689"",""-0.5790782""]",NULL,NULL,NULL,"2021-02-10 02:24:53.001481","2021-02-10 02:24:53.001481"
1206,"YMCA 6",NULL,"[""51.2360061"",""-0.5780482""]",NULL,NULL,NULL,"2021-02-10 02:24:53.005761","2021-02-10 02:24:53.005761"
1207,"Electric Theatre 6 set",NULL,"[""51.2364293"",""-0.5773616""]",NULL,NULL,NULL,"2021-02-10 02:24:53.010069","2021-02-10 02:24:53.010069"
1208,"Flatbars",NULL,"[""51.2385117"",""-0.5746901""]",NULL,NULL,NULL,"2021-02-10 02:24:53.013429","2021-02-10 02:24:53.013429"
1209,"Gap to manny",NULL,"[""51.2380616"",""-0.5744755""]",NULL,NULL,NULL,"2021-02-10 02:24:53.01679","2021-02-10 02:24:53.01679"
1210,"Long brick wall","Manny pad or gap to road. Kyle Wilson switch ollie in the YS video http://www.freeskatemag.com/2018/07/23/the-ys-video/","[""51.2374907"",""-0.5742824""]",NULL,NULL,NULL,"2021-02-10 02:24:53.020821","2021-02-10 02:24:53.020821"
1211,"Low 7 set handrail",NULL,"[""51.2476998"",""-0.5832732""]",NULL,NULL,NULL,"2021-02-10 02:24:53.024493","2021-02-10 02:24:53.024493"
1212,"Halfords banks",NULL,"[""51.2481632"",""-0.5773401""]",NULL,NULL,NULL,"2021-02-10 02:24:53.028241","2021-02-10 02:24:53.028241"
1213,"Ledge to bar hop",NULL,"[""51.248143"",""-0.5776298""]",NULL,NULL,NULL,"2021-02-10 02:24:53.032062","2021-02-10 02:24:53.032062"
1214,"Crown court gap",NULL,"[""51.2385587"",""-0.5785096""]",NULL,NULL,NULL,"2021-02-10 02:24:53.035648","2021-02-10 02:24:53.035648"
1215,"County Court 5 and 3 set w wall rails",NULL,"[""51.2388475"",""-0.5764711""]",NULL,NULL,NULL,"2021-02-10 02:24:53.03975","2021-02-10 02:24:53.03975"
1216,"County court 7 set wall rail",NULL,"[""51.2387669"",""-0.5771148""]",NULL,NULL,NULL,"2021-02-10 02:24:53.043187","2021-02-10 02:24:53.043187"
1217,"Gap over wall",NULL,"[""51.2388878"",""-0.5756879""]",NULL,NULL,NULL,"2021-02-10 02:24:53.046559","2021-02-10 02:24:53.046559"
1218,"Jackson banks",NULL,"[""51.2393648"",""-0.5750763""]",NULL,NULL,NULL,"2021-02-10 02:24:53.049738","2021-02-10 02:24:53.049738"
1219,"Brick 3 flat 2",NULL,"[""51.2379777"",""-0.5747008""]",NULL,NULL,NULL,"2021-02-10 02:24:53.053503","2021-02-10 02:24:53.053503"
1220,"Brick banks",NULL,"[""51.2383169"",""-0.5760527""]",NULL,NULL,NULL,"2021-02-10 02:24:53.057182","2021-02-10 02:24:53.057182"
1221,"Brick bank to bank gap",NULL,"[""51.2384244"",""-0.5759346""]",NULL,NULL,NULL,"2021-02-10 02:24:53.068176","2021-02-10 02:24:53.068176"
1222,"2 up 3 down",NULL,"[""51.2361203"",""-0.5764282""]",NULL,NULL,NULL,"2021-02-10 02:24:53.071721","2021-02-10 02:24:53.071721"
1223,"Downhill to 4 flat 4",NULL,"[""51.2359692"",""-0.5709887""]",NULL,NULL,NULL,"2021-02-10 02:24:53.075004","2021-02-10 02:24:53.075004"
1224,"Horsham 9 set handrail",NULL,"[""51.0629823"",""-0.3264785""]",NULL,NULL,NULL,"2021-02-10 02:24:53.078294","2021-02-10 02:24:53.078294"
1225,"Horsham bandstand",NULL,"[""51.0630295"",""-0.3273904""]",NULL,NULL,NULL,"2021-02-10 02:24:53.081586","2021-02-10 02:24:53.081586"
1227,"Bench/ manny pad","Next to window - good for photos?","[""51.5379141"",""-0.1304626""]",NULL,NULL,NULL,"2021-02-10 02:24:53.088776","2021-02-10 02:24:53.088776"
1228,"Railings",NULL,"[""51.540143"",""-0.1357359""]",NULL,NULL,NULL,"2021-02-10 02:24:53.092468","2021-02-10 02:24:53.092468"
1232,"Brick bank","For slides?","[""51.5671205"",""-0.1388955""]",NULL,NULL,NULL,"2021-02-10 02:24:53.107528","2021-02-10 02:24:53.107528"
1233,"Little brick banks",NULL,"[""51.6141593"",""-0.0472713""]",NULL,NULL,NULL,"2021-02-10 02:24:53.111045","2021-02-10 02:24:53.111045"
1234,"Crusty flatbar to drop",NULL,"[""51.6204679"",""-0.0494814""]","[""https://doc-14-9o-mymaps.googleusercontent.com/untrusted/hostedimage/ecphtoc2uuc2c3jlf1hdlsrhmo/f2lted96nj0kq806r20aq7i6hg/1612903623500/T9zoFZMS3ePbS26Qg89xkRiYFrpMNsu_/07328644362620360828/5AF2TALpwqihaUjo43q96GTLPOMFeXU-3Bl4knbRaFQzzMiv5v0p8_-ge4Dj5yzJUtls_zqS3l75GGHvLEjR2GQdQyUipvtgsW-ZZppf_aEAXCW1QuhtQktYtBv3IvQjYjnz4bg8slbmLsw-X5dXlrd-WF5GwA07klhFGhyZpIsI82L_WopeQ9KV7gV2UeqXUQnfH4Q-nwU0BB5U2hco27d8UzCyoyXtnJucCR58TK62x8yhsN16LyFVYfaSKozQIOPSGlWr5yNxcU12qpyizWgB2rhKpF9pMcQ?session=0\u0026fife"",""https://doc-0s-9o-mymaps.googleusercontent.com/untrusted/hostedimage/ecphtoc2uuc2c3jlf1hdlsrhmo/2uf8fq2datd3qt49u0p0m8rl44/1612903623500/T9zoFZMS3ePbS26Qg89xkRiYFrpMNsu_/07328644362620360828/5AF2TALryUTKhVsCG1MzrSc2F1DiXAe6cVkEwYcZ7sELqexyUOYkzGpg9dgO2ZqrkkYYHLBpxDasvI-9cIuvV6RQkowrEtZRCY7aqTXbnnMo3BJiuN9424jyYqt96RFt-TxpY5y0BrVcYfvHOvj_2MbfFYP96JXPOMF6_z_3F8dfXt657JqypGmGQWVn_-gFp74FEEPrFFQpZu7zoucyNj4G-qGspX1_daJIc1PsZKtdqJ6Ty3ONyo_BaxZ-4_4i2ac1Us9AS820h4dwV6SysupxdGVM4Rggwrw?session=0\u0026fife""]",NULL,NULL,"2021-02-10 02:24:53.114449","2021-02-10 02:24:53.114449"
1235,"Ledge + 4 down 4 up","5 set with short run up that Knox skates","[""51.513717"",""-0.0798118""]",NULL,NULL,NULL,"2021-02-10 02:24:53.11824","2021-02-10 02:24:53.11824"
1308,"8 set",NULL,"[""52.1991443"",""0.1228559""]",NULL,NULL,NULL,"2021-02-10 02:24:53.489995","2021-02-10 02:24:53.489995"
1241,"Gap over rail",NULL,"[""51.4658522"",""-0.1760387""]",NULL,NULL,NULL,"2021-02-10 02:24:53.150973","2021-02-10 02:24:53.150973"
1325,"Short steep 6 set rail",NULL,"[""51.4897676"",""-0.0986271""]",NULL,NULL,NULL,"2021-02-10 02:24:53.552516","2021-02-10 02:24:53.552516"
1351,"Mossy banked wall","Would look cool for a wallride photo","[""51.4931025"",""0.0556357""]",NULL,NULL,NULL,"2021-02-10 02:24:53.652848","2021-02-10 02:24:53.652848"
1352,"5 set and grass gap","Curb up and short landing","[""51.493019"",""0.0547453""]",NULL,NULL,NULL,"2021-02-10 02:24:53.678458","2021-02-10 02:24:53.678458"
1353,"6 set to hippy jump",NULL,"[""51.4922233"",""0.0452807""]",NULL,NULL,NULL,"2021-02-10 02:24:53.681952","2021-02-10 02:24:53.681952"
1458,"Kicker gap by the canal",NULL,"[""51.5357511"",""-0.0647362""]",NULL,NULL,NULL,"2021-02-10 02:24:54.09462","2021-02-10 02:24:54.09462"
